source,name,price,seller,link,scraped_at,searched_for_gem_id,searched_for_gem_link
flipkart,KESHVAS 36W BIS Approved PC Body Glass LED Street Light... White 3.8 (8),1955,,https://www.flipkart.com/keshvas-36w-bis-approved-pc-body-glass-led-street-light-pack-4-flood-outdoor-lamp/p/itme9c7ed061b365,2026-09-21T09:26:48.556248+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,STELIX LED 36W Candy Model IP66 LED Street Light (Pack ... Grey,908,,https://www.flipkart.com/stelix-led-36w-candy-model-ip66-street-light-pack-1-outdoor-lamp/p/itmd7e0f3ab44e13,2026-09-21T09:26:48.556295+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,mshine 36W LED Street Light Street Light Outdoor Lamp White 3.8 (6),682,,https://www.flipkart.com/mshine-36w-led-street-light-outdoor-lamp/p/itmc4968229d6ca7,2026-09-21T09:26:48.556304+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,DESHINE DS/STD-36W STREET LED LIGHT Street Light Outdoo... Grey,1000,,https://www.flipkart.com/deshine-ds-std-36w-street-led-light-outdoor-lamp/p/itmec6a7b38d9a3c,2026-09-21T09:26:48.556310+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,PE 36W BIS approved PC Body LED Street Light With Wall ... White 4.3 (27),1823,,https://www.flipkart.com/pe-36w-bis-approved-pc-body-led-street-light-wall-clamp-2-year-warranty-pack-4-outdoor-lamp/p/itm05871491872e9,2026-09-21T09:26:48.556316+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,Flipkart SmartBuy 24W BIS Approved PC Body LED Flood Ha... White 3 (5),441,,https://www.flipkart.com/flipkart-smartbuy-24w-bis-approved-pc-body-led-flood-halogen-2-year-warranty-street-light-outdoor-lamp/p/itm026949205de59,2026-09-21T09:27:08.269007+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,Trending,430,,https://www.flipkart.com/schein-24w-polycarbonate-led-street-light-automatic-day-night-sensor-no-manual-on-off-needed-time-saving-energy-saving-hassle-free-lighting-bright-white-output-durable-ip66-waterproof-body-bis-approved-iso-certified-ideal-roadsides-homes-farms-factories-rural-areas-pack-1-outdoor-lamp/p/itm1873a64e5f257,2026-09-21T09:27:08.269036+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,SCHEIN 24W LED Street Light | Plug and Play Operation |... White 4.3 (3),253,,https://www.flipkart.com/schein-24w-led-street-light-plug-play-operation-without-sensor-bright-white-energy-saving-lamp-long-life-low-power-consumption-durable-polycarbonate-body-bis-certified-iso-approved-ip66-waterproof-outdoor-ideal-roads-farms-residential-areas-pack-1/p/itm7c58921219814,2026-09-21T09:27:08.269046+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,SCHEIN 24W LED Street Light | Without Sensor Just Plug ... White,255,,https://www.flipkart.com/schein-24w-led-street-light-without-sensor-just-plug-play-bright-durable-outdoor-lamp-energy-efficient-high-lumen-output-polycarbonate-rust-free-body-ip66-waterproof-dust-resistant-bis-approved-r-97001945-iso-certified-ideal-residential-lighting-pack-1/p/itmbde3919844d92,2026-09-21T09:27:08.269054+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,SCHEIN 24W LED Street Light | Plug and Play | Without A... White,292,,https://www.flipkart.com/schein-24w-led-street-light-plug-play-without-auto-sensor-manual-on-off-function-high-lumen-white-rust-free-polycarbonate-construction-ip66-waterproof-dustproof-design-bis-approved-r-97001945-iso-certified-perfect-streets-gardens-village-roads-pack-1-outdoor-lamp/p/itm84ddbc49e14a5,2026-09-21T09:27:08.269060+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,"d.light 30W Aura Flood Light Outdoor Lamp White, Black 3.6 (12)",601,,https://www.flipkart.com/d-light-30w-aura-flood-light-outdoor-lamp/p/itmf82790c864f39,2026-09-21T09:27:30.190731+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,D'Mak D’Mak™24W Waterproof LED Street Light Road Outdoo... White 3.8 (4),912,,https://www.flipkart.com/d-mak-dmak24w-waterproof-led-street-light-road-outdoor-industrial-white-flood-lamp/p/itmdc225ce952d7b,2026-09-21T09:27:30.190755+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,D'Mak 24 Watt Ultra Slim LED Street Light (White) - Set... White,2436,,https://www.flipkart.com/d-mak-24-watt-ultra-slim-led-street-light-white-set-03-flood-outdoor-lamp/p/itme45cc10802980,2026-09-21T09:27:30.190760+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,D'Mak 24w Automatic Sensor Lens Street Light Grey body ... White 1 (1),1785,,https://www.flipkart.com/d-mak-24w-automatic-sensor-lens-street-light-grey-body-pack-2-gate-outdoor-lamp/p/itm5eaa44198f123,2026-09-21T09:27:30.190765+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,Magik Apollo Pro Max 100 W LED | IP66 Waterproof Street... White 4.1 (76),1318,,https://www.flipkart.com/magik-apollo-pro-max-100-w-led-ip66-waterproof-street-light-high-surge-protection-aluminium-body-flood-outdoor-lamp/p/itm8443edd78d8dd,2026-09-21T09:27:30.190769+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,"Classmate Pulse 1 Subject (24 X 18 cm) Spiral B5 Notebo... Multicolor, Pack of 4 4 (28,412)",237,,https://www.flipkart.com/classmate-pulse-1-subject-24-x-18-cm-spiral-b5-notebook-single-line-200-pages/p/itm96e43f84ea935,2026-09-21T09:27:49.123801+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"Lunavisor Sank Magic Practice Copybook , Number Tracing... Multicolor, Pack of 4 5 (3)",160,,https://www.flipkart.com/lunavisor-sank-magic-practice-copybook-number-tracing-book-children-pen-4-book-size-notebook-rule-40-pages/p/itmde6bfff1a8244,2026-09-21T09:27:49.123828+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,Eclet 4pc Register Notebooks for Students & Office Plas... Multicolor 4.7 (3),552,,https://www.flipkart.com/eclet-4pc-register-notebooks-students-office-plastic-cover-writing-a4-notebook-single-line-400-pages/p/itm6dcda9ff7ea0f,2026-09-21T09:27:49.123862+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"swarmshop MAGIC NOTEBOOK Regular Organizer RULE 40 Page... Multicolor, Pack of 4 3.2 (5)",54,,https://www.flipkart.com/swarmshop-magic-notebook-regular-organizer-rule-40-pages/p/itmf6da4f8207f0f,2026-09-21T09:27:49.123870+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"Classmate Pulse A4 Notebook Unruled 180 Pages Multicolor 4.3 (12,276)",115,,https://www.flipkart.com/classmate-pulse-a4-notebook-unruled-180-pages/p/itmfgyctjhun7hwr,2026-09-21T09:27:49.123876+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,Mine Desire Practice Copybook Regular Notebook Ruled 50... Multicolor 4 (140),188,,https://www.flipkart.com/mine-desire-practice-copybook-regular-notebook-ruled-50-pages/p/itm42e90d2d87e7f,2026-09-21T09:28:11.195530+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,Mimikry Weekly Meal Planner with Fridge Magnet | Undate... Vibrant 4.3 (55),271,,https://www.flipkart.com/mimikry-weekly-meal-planner-fridge-magnet-undated-tear-off-planning-sheets-a4-note-pad-multi-sectional-50-pages/p/itm87dd862fafd52,2026-09-21T09:28:11.195593+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,ANVIS Visitor Register Book with 50 Sheets (100 Pages) ... 1 Sets 4.4 (7),317,,https://www.flipkart.com/anvis-visitor-register-book-50-sheets-100-pages-flats-offices-schools-1-part-record-keeping/p/itm123a427eae2fb,2026-09-21T09:28:11.195604+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,Amrit Daily Attendance Signature with Time in & Out Reg... 1 Sets 5 (3),250,,https://www.flipkart.com/amrit-daily-attendance-signature-time-out-register-32-20-cm-50-pages-1-part/p/itm1e5805042d54f,2026-09-21T09:28:11.195612+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,"Classmate Notebook A4 Notebook Single Line 172 Pages Multicolor, Pack of 6 4.5 (26,529)",406,,https://www.flipkart.com/classmate-notebook-a4-single-line-172-pages/p/itmfgycr6vf39yt3,2026-09-21T09:28:11.195621+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,"Classmate Pulse A4 Notebook Single Line 180 Pages Multicolor 4.2 (3,645)",89,,https://www.flipkart.com/classmate-pulse-a4-notebook-single-line-180-pages/p/itm910268407dd88,2026-09-21T09:28:33.101959+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,MAKENSTYLECOLLECTION Designer Leahter travel journal bo... multicolor 03 3.2 (30),173,,https://www.flipkart.com/makenstylecollection-designer-leahter-travel-journal-book-4-7-inches-120-pages-a003-a5-diary-unruled/p/itmedad45dee26b7,2026-09-21T09:28:33.102066+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,NIRMAL SONS HANDMADE A5 Notebook RULED 200 Pages Red,800,,https://www.flipkart.com/nirmal-sons-handmade-a5-notebook-ruled-200-pages/p/itm07ed2826a2882,2026-09-21T09:28:33.102076+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,R K SALES R K Ruled Register 120 Pages R K Ruled Regist... 1 Sets 3.6 (14),365,,https://www.flipkart.com/r-k-sales-ruled-register-120-pages-register-pages-full-canvas-bound-pack-1-1-part-hard-bound/p/itmf56757800b58e,2026-09-21T09:28:33.102084+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,Bop Canvases Pregnancy Diary A5 Journal Printed 120 Pag... Multicolor 4.5 (168),660,,https://www.flipkart.com/bop-canvases-pregnancy-diary-a5-journal-printed-120-pages/p/itm99fb0015e3281,2026-09-21T09:28:33.102091+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,Wurth AC FOAM CLEANER 250 ML Vehicle Interior Cleaner 4.6 (18),449,,https://www.flipkart.com/wurth-ac-foam-cleaner-250-ml-vehicle-interior/p/itm20dfe5f84cc87,2026-09-21T09:29:27.535653+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,BOLPOK 1B-07_575 Pressure Washer,1197,,https://www.flipkart.com/bolpok-1b-07-575-pressure-washer/p/itma8c8997826f91,2026-09-21T09:29:27.535687+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,Aeigiri Portable Wireless Pressure Washer Gun 48V 12000... 2.5 (11),1205,,https://www.flipkart.com/aeigiri-portable-wireless-pressure-washer-gun-48v-12000mah-high-water-gun-384/p/itm391e89494f8ee,2026-09-21T09:29:27.535697+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,Local Garagewala Electro Contact Cleaner LG-02030 Vehic...,445,,https://www.flipkart.com/local-garagewala-electro-contact-cleaner-lg-02030-vehicle-interior/p/itm4a9626baaa06d,2026-09-21T09:29:27.535704+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,MOTOROCTANE Car Air Refresher & Sanitizer Spray AC Disi... 4.1 (483),299,,https://www.flipkart.com/motoroctane-car-air-refresher-sanitizer-spray-ac-disinfectant-sanitizes-cabin-new-smell-citrus-fragrance-vehicle-interior-cleaner/p/itm503bc25c0b6ec,2026-09-21T09:29:27.535711+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,Peeplvalue Pack of 10 Debit/Credit memo Petty Cash Vouc... Multicolor,579,,https://www.flipkart.com/peeplvalue-pack-10-debit-credit-memo-petty-cash-voucher-pad-80-a5-diary-rule-75-pages/p/itmad96d39262ecc,2026-09-21T09:29:48.877772+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"Mimikry Alphabet Initial A Premium Notebook Diary, 80 G... U 4.7 (12)",251,,https://www.flipkart.com/mimikry-alphabet-initial-premium-notebook-diary-80-gsm-floral-design-a5-ruled-192-pages/p/itmc5e1779d59aed,2026-09-21T09:29:48.877863+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"atishay Receive of Letter Record Register for Offices, ... 1 Sets",280,,https://www.flipkart.com/atishay-receive-letter-record-register-offices-schools-hospitals-etc-96-pgs-1-part-received/p/itm226a25495b172,2026-09-21T09:29:48.877875+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"Shree & Shaurya Notebook Works A4 register A4 Notebook ... Multicolor, Pack of 4",230,,https://www.flipkart.com/shree-shaurya-notebook-works-a4-register-ruled-lined-100-pages/p/itm2a48a7bff109a,2026-09-21T09:29:48.877882+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,Bop Canvases Wedding planner A5 Diary Printed 120 Pages Multicolor,684,,https://www.flipkart.com/bop-canvases-wedding-planner-a5-diary-printed-120-pages/p/itm67acdeeff8db2,2026-09-21T09:29:48.877888+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"WOODSTAGE Solid Mango Wood Floating Wall Mounted Cabine... Finish Color - Honey Finish, DIY(Do-It-Yourself) 4.7 (7)",7087,,https://www.flipkart.com/woodstage-solid-mango-wood-floating-wall-mounted-cabinet-shelf-storage-home-livingroom-mount/p/itm8dbe7a84a513c,2026-09-21T09:30:14.704656+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"HPZONE KBT-123 Plastic Wall Mount Cabinet Finish Color - MULTICOLOUR, Door Type- Framed Sliding, Pre-assembled",632,,https://www.flipkart.com/hpzone-kbt-123-plastic-wall-mount-cabinet/p/itm6707b58256bcd,2026-09-21T09:30:14.704755+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"shakhambhari furniture Solid Wood Wall Mount Cabinet Finish Color - honey, Door Type- Hinged, DIY(Do-It-Yourself)",33368,,https://www.flipkart.com/shakhambhari-furniture-solid-wood-wall-mount-cabinet/p/itm7bd8ebb998bc6,2026-09-21T09:30:14.704776+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"Woodefly Multipurpose Wall Mounted Wooden Cabinet for H... Finish Color - Grey, Door Type- Hinged, DIY(Do-It-Yourself)",8871,,https://www.flipkart.com/woodefly-multipurpose-wall-mounted-wooden-cabinet-home-decor-living-room-solid-wood-mount/p/itm3a1270141450f,2026-09-21T09:30:14.704790+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"Ladybug 2 Door Wall Mounted Kitchen Cabinet for Home & ... Finish Color - Cherry Pine, DIY(Do-It-Yourself)",3272,,https://www.flipkart.com/ladybug-2-door-wall-mounted-kitchen-cabinet-home-kitchen-bathroom-office-engineered-wood/p/itm4160c58cb7790,2026-09-21T09:30:14.704803+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"GROTHEORY Office Desk Organizer Drawer Box Storage Plas... Finish Color - green, Door Type- Framed Sliding, DIY(Do-It-Yourself) 4.3 (111)",498,,https://www.flipkart.com/grotheory-office-desk-organizer-drawer-box-storage-plastic-free-standing-cabinet/p/itmbbb2820d10520,2026-09-21T09:31:58.562412+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"MAXTID Multipurpose Office Drawer for File & Document S... Finish Color - Grey, Door Type- Frameless Sliding, DIY(Do-It-Yourself) 3.8 (341)",998,,https://www.flipkart.com/maxtid-multipurpose-office-drawer-file-document-storage-plastic-free-standing-cabinet/p/itm320f780dec3bf,2026-09-21T09:31:58.562446+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"GROTHEORY Plastic Storage Cabinet & Drawer for Kids Bed... Finish Color - Coffee Orange, Door Type- Framed Sliding, DIY(Do-It-Yourself) 4.8 (62)",867,,https://www.flipkart.com/grotheory-plastic-storage-cabinet-drawer-kids-bedroom-free-standing/p/itm9974128c73da7,2026-09-21T09:31:58.562454+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"GROTHEORY Portable Multi-Layer Office Desk Drawer Stora... Finish Color - Brown, Door Type- Frameless Sliding, DIY(Do-It-Yourself) 4.9 (47)",818,,https://www.flipkart.com/grotheory-portable-multi-layer-office-desk-drawer-storage-box-plastic-free-standing-cabinet/p/itma2aab1f002750,2026-09-21T09:31:58.562459+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"GROTHEORY Multi-Layer Desk Organizer Cabinet for Home &... Finish Color - Blue, Door Type- Frameless Sliding, DIY(Do-It-Yourself) 4.1 (197)",781,,https://www.flipkart.com/grotheory-multi-layer-desk-organizer-cabinet-home-office-plastic-free-standing/p/itm1a1312621d2ed,2026-09-21T09:31:58.562464+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
