source,name,price,seller,link,scraped_at,searched_for_gem_id,searched_for_gem_link
flipkart,SCHEIN Aurastar X66 50W LED Street Light (White) | Pack... Black 4.1 (22),366,,https://www.flipkart.com/schein-aurastar-x66-50w-led-street-light-white-pack-1-bis-approved-iso-certified-water-dust-resistant-rust-free-plastic-body-slim-lightweight-250gm-wide-voltage-100-300v-outdoor-gate-lamp/p/itm9da1c5c53ac32,2026-09-21T09:04:28.089850+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,"Orient Electric ‎Grace Delite Batten 36 W 110 cm Tube L... White 3.9 (1,934)",383,,https://www.flipkart.com/orient-electric-grace-delite-batten-36-w-110-cm-tube-light/p/itm2840973d9e9bf,2026-09-21T09:04:28.089885+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,Flipkart's Choice,257,,https://www.flipkart.com/schein-rv-sc-20-watt-street-light-outdoor-lamp/p/itma95469cd602bb,2026-09-21T09:04:28.089897+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,Jeko jk_28 W Led Street Light-Street Light-Led Flood Li... White 4.9 (35),261,,https://www.flipkart.com/jeko-jk-28-w-led-street-light-street-light-led-flood-light-waterproof-gate-light-outdoor-lamp/p/itm48b41143a9a1a,2026-09-21T09:04:28.089906+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,DHVANTH DH-36W-SL1-P008 Flood Light Outdoor Lamp Black,861,,https://www.flipkart.com/dhvanth-dh-36w-sl1-p008-flood-light-outdoor-lamp/p/itm2df75550f24de,2026-09-21T09:04:28.089915+00:00,331,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-36-watt-led-street-light/p-5116877-29150478351-cat.html
flipkart,HALONIX Solaris 50W IP66 Waterproof Flood Light Outdoor... White 4.3 (219),818,,https://www.flipkart.com/halonix-solaris-50w-ip66-waterproof-flood-light-outdoor-lamp/p/itma98b4b617fd33,2026-09-21T09:04:49.080224+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,MG Green Systems EPEP1524S - 24 Watt LENS LED street li... Grey,500,,https://www.flipkart.com/mg-green-systems-epep1524s-24-watt-lens-led-street-light-01-pack-flood-outdoor-lamp/p/itm1aaaaa2b085f0,2026-09-21T09:04:49.080254+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,PE PE24W Flood Light Outdoor Lamp White 4.1 (69),1959,,https://www.flipkart.com/pe-pe24w-flood-light-outdoor-lamp/p/itmf9a149f1ddf36,2026-09-21T09:04:49.080269+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,D'Mak 24 Watt Ultra Slim LED Street Light (White) - Set... White 4.1 (20),799,,https://www.flipkart.com/d-mak-24-watt-ultra-slim-led-street-light-white-set-01-flood-outdoor-lamp/p/itma0eb234253de5,2026-09-21T09:04:49.080286+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,Sturlite Asteor 36W LED Street Light - (Pack of 1) (L-G... Grey 4.3 (369),907,,https://www.flipkart.com/sturlite-asteor-36w-led-street-light-pack-1-l-g-0060-36w-flood-outdoor-lamp/p/itm132e95079c6a1,2026-09-21T09:04:49.080294+00:00,332,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/agnilux-24-watt-led-street-light/p-5116877-85351625830-cat.html
flipkart,"d.light 30W Aura Flood Light Outdoor Lamp White, Black 3.6 (12)",601,,https://www.flipkart.com/d-light-30w-aura-flood-light-outdoor-lamp/p/itmf82790c864f39,2026-09-21T09:05:10.686135+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,Rdl 24W LED Street Light Cool White 6500K | IP65 Waterp... Black,719,,https://www.flipkart.com/rdl-24w-led-street-light-cool-white-6500k-ip65-waterproof-aluminum-body-high-surge-protection-outdoor-lamp/p/itmcbf1a9fa87a82,2026-09-21T09:05:10.686166+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,MURPHY Velar 24W LED Street Light with Day/Night Sensor... Grey,2319,,https://www.flipkart.com/murphy-velar-24w-led-street-light-day-night-sensor-cool-white-ip66-waterproof-outdoor-lamp/p/itmdabd3d0e80b50,2026-09-21T09:05:10.686175+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,MURPHY Velar 24W LED Street Light with Day/Night Sensor... Grey,1270,,https://www.flipkart.com/murphy-velar-24w-led-street-light-day-night-sensor-cool-white-ip66-pack-1-outdoor-lamp/p/itm1b626fa679d66,2026-09-21T09:05:10.686182+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,Magik Apollo Pro Max 100 W LED | IP66 Waterproof Street... White 4.1 (76),1318,,https://www.flipkart.com/magik-apollo-pro-max-100-w-led-ip66-waterproof-street-light-high-surge-protection-aluminium-body-flood-outdoor-lamp/p/itm8443edd78d8dd,2026-09-21T09:05:10.686189+00:00,333,https://mkp.gem.gov.in/led-luminaire-road-street-lights-conforming-10322-part/dreamlux-24w-led-street-light-luminaire-high-efficiency/p-5116877-65762047060-cat.html
flipkart,"NSSP Paper Attendance Card for Daily Payroll Set Of 50, Multicolor 4 (21)",115,,https://www.flipkart.com/nssp-paper-attendance-card-daily-payroll/p/itme24e4e42cebb6,2026-09-21T09:05:31.705470+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,rekha binders Ganesh Note Book/Khata Rull paper (407 pa... 1 Sets 4.9 (20),268,,https://www.flipkart.com/rekha-binders-ganesh-note-book-khata-rull-paper-407-pages-1-part-notebook/p/itm3c665b500261e,2026-09-21T09:05:31.705528+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"Lunavisor Khargadham Magic Practice Copybook For Kids -... Multicolor, Pack of 4 3.9 (31)",156,,https://www.flipkart.com/lunavisor-khargadham-magic-practice-copybook-kids-handwriting-kids-reu-book-size-notebook-rule-40-pages/p/itma86c3d3fb314b,2026-09-21T09:05:31.705535+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"Lunavisor Sank Magic Book Magic Practice Copybook, (4 B... Multicolor, Pack of 4",160,,https://www.flipkart.com/lunavisor-sank-magic-book-practice-copybook-4-10-refill-1pen-1-grip-numbe-book-size-notebook-rule-40-pages/p/itmb0f58aa522b05,2026-09-21T09:05:31.705540+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"unbrako leather file folder Set Of 2, Red, Yellow 3.6 (32)",242,,https://www.flipkart.com/unbrako-leather-file-folder/p/itm16de5943cd07c,2026-09-21T09:05:31.705544+00:00,334,https://mkp.gem.gov.in/register-v2/supplementary-service-book-40-pages/p-5116877-43663556503-cat.html
flipkart,"REEGAL 6 fullscape notebook Regular Notebook Single Lin... Any, Pack of 6 3.7 (6)",380,,https://www.flipkart.com/reegal-6-fullscape-notebook-regular-single-line-200-pages/p/itmfc5e229a24167,2026-09-21T09:05:55.381127+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,"First Click Notebooks 144 Page Register Set of 5 pc (Ha... White, Multicolor, Pack of 5 4.5 (13)",708,,https://www.flipkart.com/first-click-notebooks-144-page-register-set-5-pc-hard-bound-20-5-x-32-7-regular-notebook-ruled-pages/p/itm7198bc69ebe74,2026-09-21T09:05:55.381151+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,Bestseller,89,,https://www.flipkart.com/classmate-pulse-a4-notebook-single-line-180-pages/p/itm910268407dd88,2026-09-21T09:05:55.381159+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,"GEMART REGISTERS Regular Notebook RULED 200 Pages Blue, Pack of 2 4.8 (6)",828,,https://www.flipkart.com/gemart-registers-regular-notebook-ruled-200-pages/p/itm13aa01184bda6,2026-09-21T09:05:55.381205+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,"Best Spiral Semi Rough Spiral Notebook A4 Notebook Sing... Multicolor, Pack of 3",283,,https://www.flipkart.com/best-spiral-semi-rough-notebook-a4-single-line-300-pages/p/itmbcd2214b10b49,2026-09-21T09:05:55.381216+00:00,335,https://mkp.gem.gov.in/register-v2/cpwa-35-register-site-combined/p-5116877-28493411877-cat.html
flipkart,LRS Attendance Book Short Size - 21 * 17 cm - 80 GSM Le... 1 Sets 3.8 (74),255,,https://www.flipkart.com/lrs-attendance-book-short-size-21-17-cm-80-gsm-ledger-paper-38-pages-pack-2-1-part/p/itmabb91c46a29c7,2026-09-21T09:06:30.936464+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,"Target Publications Target Double Line Notebooks | 172 ... Brown, Pack of 6 4 (72)",267,,https://www.flipkart.com/target-publications-double-line-notebooks-172-ruled-pages-small-two-hindi-notebook-hard-brown-cover-15-5-cm-x-19-approx-pack-6-books-school-college-office-use-gsm-58-regular-1032/p/itm5a8a4d466326a,2026-09-21T09:06:30.936689+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,"Studenthood 5 Subject Notebook Series A4 Notebook Ruled... Multicolor, Pack of 4",455,,https://www.flipkart.com/studenthood-5-subject-notebook-series-a4-ruled-300-pages/p/itm67e622f3b09c0,2026-09-21T09:06:30.936720+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,"NOZOMI Bill book Mini Duplicate Books Single Line 1000 ... White, Pack of 10 3 (5)",992,,https://www.flipkart.com/nozomi-bill-book-mini-duplicate-books-single-line-1000-pages/p/itm1e56355f6a8f0,2026-09-21T09:06:30.936736+00:00,336,https://mkp.gem.gov.in/register-v2/csrc-s-ii-register/p-5116877-59891474313-cat.html
flipkart,Bestseller,139,,https://www.flipkart.com/soxsense-microfiber-vehicle-washing-cloth/p/itm142f3aa251760,2026-09-21T09:07:50.190163+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,Aeigiri Portable Wireless Pressure Washer Gun 48V 12000... 2.5 (11),1205,,https://www.flipkart.com/aeigiri-portable-wireless-pressure-washer-gun-48v-12000mah-high-water-gun-384/p/itm391e89494f8ee,2026-09-21T09:07:50.190187+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,BOLPOK 1B-07_575 Pressure Washer,1197,,https://www.flipkart.com/bolpok-1b-07-575-pressure-washer/p/itma8c8997826f91,2026-09-21T09:07:50.193105+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,"JUNJULA Microfiber Vehicle Washing  Duster 3.6 (1,241)",584,,https://www.flipkart.com/junjula-microfiber-vehicle-washing-duster/p/itmc4a073c323579,2026-09-21T09:07:50.193121+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,UNIESHINE Car Silencer Coating Spray | Silver for Exhau... 3.9 (11),279,,https://www.flipkart.com/unieshine-car-silencer-coating-spray-silver-exhaust-underbody-rust-protection-washing-liquid/p/itm3209f00f5ed57,2026-09-21T09:07:50.193141+00:00,337,https://mkp.gem.gov.in/register-v2/ilh-form-no-20-priced-stores-ledger/p-5116877-57103745736-cat.html
flipkart,"SR2Edge Inspirational A7 Note Pad Ruled 80 Pages Multicolor, Pack of 8",398,,https://www.flipkart.com/sr2edge-inspirational-a7-note-pad-ruled-80-pages/p/itm34ed91cc7c944,2026-09-21T09:08:10.756183+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"skkart THE BUNNY PARTY A7 Note Pad Ruled 80 Pages Pink, Blue, Yellow",159,,https://www.flipkart.com/skkart-bunny-party-a7-note-pad-ruled-80-pages/p/itm2dcbaf5d2b083,2026-09-21T09:08:10.756208+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,LRS Sheet Pad Book-size Note Pad Margin Rule 80 Pages Green 4 (3),185,,https://www.flipkart.com/lrs-sheet-pad-book-size-note-margin-rule-80-pages/p/itm063694c9f4792,2026-09-21T09:08:10.756216+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"NEELGAGAN Slip Pad No. 33 (Type : Ruled With 80 Page) R... Multicolor, Pack of 10 4.3 (169)",267,,https://www.flipkart.com/neelgagan-slip-pad-no-33-type-ruled-80-page-regular-note-14-0-cm-x-22-0-cm-p-10-pages/p/itm6ce4961f70106,2026-09-21T09:08:10.756222+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"NEELGAGAN Slip Pad No. 33 (Type : Plain ) Regular Regul... Multicolor, Pack of 10 3.9 (17)",245,,https://www.flipkart.com/neelgagan-slip-pad-no-33-type-plain-regular-note-14-0-cm-x-22-0-cm-80-pages/p/itm291050f24e009,2026-09-21T09:08:10.756227+00:00,338,https://mkp.gem.gov.in/register-v2/note-pad-80-pages/p-5116877-57324093605-cat.html
flipkart,"LUPPRA Multipurpose Bathroom & Bedroom Wall Cabinet mir... Finish Color - Black, Door Type- Folding, DIY(Do-It-Yourself) 4.1 (138)",876,,https://www.flipkart.com/luppra-multipurpose-bathroom-bedroom-wall-cabinet-mirror-plastic-dressing-table-mount/p/itm7f4936b00c30f,2026-09-21T09:08:36.684943+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"ONTALIX 1 Piece Acrylic Bathroom Mirror Cabinet Wall Mo... Finish Color - Black, DIY(Do-It-Yourself)",1700,,https://www.flipkart.com/ontalix-1-piece-acrylic-bathroom-mirror-cabinet-wall-mounted-storage-organizer-door-plastic-bar/p/itmd9be1b8a8de25,2026-09-21T09:08:36.684973+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"Divysa Modern 2 Door Wall Cabinet for Home & Kitchen St... Finish Color - Cherry Pine & White, DIY(Do-It-Yourself) 3.4 (19)",3063,,https://www.flipkart.com/divysa-modern-2-door-wall-cabinet-home-kitchen-storage-inner-shelf-engineered-wood/p/itmf42154b5409f2,2026-09-21T09:08:36.684982+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"Divine Arts Sheesham Wood Shoe Cabinet with 2 Door and ... Finish Color - Brown, DIY(Do-It-Yourself)",12198,,https://www.flipkart.com/divine-arts-sheesham-wood-shoe-cabinet-2-door-drawer-home-solid-wall-mount/p/itmcf8fbf3b2c400,2026-09-21T09:08:36.684990+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"Flipkart Perfect Homes 2 Door Wall Mounted Kitchen Cabi... Finish Color - White, DIY(Do-It-Yourself)",3063,,https://www.flipkart.com/flipkart-perfect-homes-2-door-wall-mounted-kitchen-cabinet-home-kitchen-bathroom-office-engineered-wood/p/itm4f58985ab992f,2026-09-21T09:08:36.684997+00:00,341,https://mkp.gem.gov.in/metal-storage-cabinet/wall-side-cabinet/p-5116877-62336815611-cat.html
flipkart,"MAXTID Multi-Layer Office Desk Drawer for Daily Work Es... Finish Color - Grey, Door Type- Frameless Sliding, DIY(Do-It-Yourself) 3.5 (249)",998,,https://www.flipkart.com/maxtid-multi-layer-office-desk-drawer-daily-work-essentials-plastic-free-standing-cabinet/p/itm34553116b01cc,2026-09-21T09:08:58.609772+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"Jaimini Shoe Rack | Shoe Storage Cabinet | Modern and S... Brown, 4 Shelves, DIY(Do-It-Yourself) 3.6 (60)",7094,,https://www.flipkart.com/jaimini-shoe-rack-storage-cabinet-modern-space-saving-metal/p/itm7af18628d68a4,2026-09-21T09:08:58.609798+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"Nakshatra Technology 5 Door Metal Shoe Storage Cabinet ... Silver, 5 Shelves, Pre-assembled 3.5 (17)",11162,,https://www.flipkart.com/nakshatra-technology-5-door-metal-shoe-storage-cabinet-dual-lock-wall-mounted-rust-free-collapsible-stand/p/itm9a6d9ee4aaeb7,2026-09-21T09:08:58.609806+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"furniba Metal Shoe Rack with Door & Lock 4 Layer Steel ... White & black, 4 Shelves, DIY(Do-It-Yourself)",7546,,https://www.flipkart.com/furniba-metal-shoe-rack-door-lock-4-layer-steel-cabinet-black/p/itm9cf8cb3dd9147,2026-09-21T09:08:58.610837+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
flipkart,"furniba 2105 Metal Shoe Rack Black, 4 Shelves, Pre-assembled",7546,,https://www.flipkart.com/furniba-2105-metal-shoe-rack/p/itm4b7953728c4b5,2026-09-21T09:08:58.610867+00:00,343,https://mkp.gem.gov.in/metal-storage-cabinet/metal-storage-cabinet/p-5116877-45854873829-cat.html
